Order,Level,Toolkit,Package,Class Name,Note,New Name
4611,6,TKXSBase,IFSelect,IFSelect_SelectAnyType,Ready,SelectAnyType
4612,6,TKXSBase,IFSelect,IFSelect_SelectErrorEntities,Ready,SelectErrorEntities
4613,6,TKXSBase,IFSelect,IFSelect_SelectFlag,Ready,SelectFlag
4614,6,TKXSBase,IFSelect,IFSelect_SelectInList,Ready,SelectInList
4615,6,TKXSBase,IFSelect,IFSelect_SelectRange,Ready,SelectRange
4616,6,TKXSBase,IFSelect,IFSelect_SelectRootComps,Ready,SelectRootComps
4617,6,TKXSBase,IFSelect,IFSelect_SelectRoots,Ready,SelectRoots
4618,6,TKXSBase,IFSelect,IFSelect_SelectSent,Ready,SelectSent
4619,6,TKXSBase,IFSelect,IFSelect_SelectSignature,Ready,SelectSignature
4620,6,TKXSBase,IFSelect,IFSelect_SelectSignedShared,Ready,SelectSignedShared
4621,6,TKXSBase,IFSelect,IFSelect_SelectSignedSharing,Ready,SelectSignedSharing
4622,6,TKXSBase,IFSelect,IFSelect_SelectUnknownEntities,Ready,SelectUnknownEntities
4623,6,TKXSBase,Interface,Interface_Category,Ready,Category
4624,6,TKXSBase,Interface,Interface_InterfaceModel,Ready,InterfaceModel
4625,7,TKDEIGES,IGESData,IGESData_IGESModel,Ready,IGESModel
4626,7,TKDEIGES,IGESToBRep,IGESToBRep_Actor,Ready,Actor
4627,7,TKDEOBJ,RWObj,RWObj_CafWriter,Ready,CafWriter1
4628,7,TKDEPLY,RWPly,RWPly_CafWriter,Ready,CafWriter2
4629,7,TKDESTEP,GeomToStep,GeomToStep_MakeCircle,Ready,MakeCircle2
4630,7,TKDESTEP,GeomToStep,GeomToStep_MakeEllipse,Ready,MakeEllipse2
4631,7,TKDESTEP,GeomToStep,GeomToStep_MakeHyperbola,Ready,MakeHyperbola2
4632,7,TKDESTEP,GeomToStep,GeomToStep_MakeLine,Ready,MakeLine2
4633,7,TKDESTEP,GeomToStep,GeomToStep_MakeParabola,Ready,MakeParabola1
4634,7,TKDESTEP,GeomToStep,GeomToStep_MakePolyline,Ready,MakePolyline
4635,7,TKDESTEP,GeomToStep,GeomToStep_MakeRectangularTrimmedSurface,Ready,MakeRectangularTrimmedSurface
4636,7,TKDESTEP,GeomToStep,GeomToStep_MakeSurfaceOfLinearExtrusion,Ready,MakeSurfaceOfLinearExtrusion
4637,7,TKDESTEP,STEPControl,STEPControl_ActorRead,Ready,ActorRead
4638,7,TKDESTEP,STEPSelections,STEPSelections_AssemblyLink,Ready,AssemblyLink
4639,7,TKDESTEP,STEPSelections,STEPSelections_SelectDerived,Ready,SelectDerived
4640,7,TKDESTEP,StepData,StepData_StepModel,Ready,StepModel
4641,7,TKDESTEP,StepDimTol,StepDimTol_AngularityTolerance,Ready,AngularityTolerance
4642,7,TKDESTEP,StepDimTol,StepDimTol_CircularRunoutTolerance,Ready,CircularRunoutTolerance
4643,7,TKDESTEP,StepDimTol,StepDimTol_CoaxialityTolerance,Ready,CoaxialityTolerance
4644,7,TKDESTEP,StepDimTol,StepDimTol_CommonDatum,Ready,CommonDatum
4645,7,TKDESTEP,StepDimTol,StepDimTol_ConcentricityTolerance,Ready,ConcentricityTolerance
4646,7,TKDESTEP,StepDimTol,StepDimTol_DatumReference,Ready,DatumReference
4647,7,TKDESTEP,StepDimTol,StepDimTol_DatumReferenceCompartment,Ready,DatumReferenceCompartment
4648,7,TKDESTEP,StepDimTol,StepDimTol_DatumReferenceElement,Ready,DatumReferenceElement
4649,7,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthDatRef,Ready,GeoTolAndGeoTolWthDatRef
4650,7,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthDatRefAndGeoTolWthMod,Ready,GeoTolAndGeoTolWthDatRefAndGeoTolWthMod
4651,7,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthDatRefAndModGeoTolAndPosTol,Ready,GeoTolAndGeoTolWthDatRefAndModGeoTolAndPosTol
4652,7,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthMod,Ready,GeoTolAndGeoTolWthMod
4653,7,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithDefinedAreaUnit,Ready,GeometricToleranceWithDefinedAreaUnit
4654,7,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithMaximumTolerance,Ready,GeometricToleranceWithMaximumTolerance
4655,7,TKDESTEP,StepDimTol,StepDimTol_ParallelismTolerance,Ready,ParallelismTolerance
4656,7,TKDESTEP,StepDimTol,StepDimTol_PerpendicularityTolerance,Ready,PerpendicularityTolerance
4657,7,TKDESTEP,StepDimTol,StepDimTol_PlacedDatumTargetFeature,Ready,PlacedDatumTargetFeature
4658,7,TKDESTEP,StepDimTol,StepDimTol_SymmetryTolerance,Ready,SymmetryTolerance
4659,7,TKDESTEP,StepDimTol,StepDimTol_ToleranceZoneDefinition,Ready,ToleranceZoneDefinition
4660,7,TKDESTEP,StepDimTol,StepDimTol_TotalRunoutTolerance,Ready,TotalRunoutTolerance
4661,7,TKDESTEP,StepFEA,StepFEA_CurveElementInterval,Ready,CurveElementInterval
4662,7,TKDESTEP,StepFEA,StepFEA_NodeWithSolutionCoordinateSystem,Ready,NodeWithSolutionCoordinateSystem
4663,7,TKDESTEP,StepFEA,StepFEA_NodeWithVector,Ready,NodeWithVector
4664,7,TKDESTEP,StepGeom,StepGeom_Axis1Placement,Ready,Axis1Placement1
4665,7,TKDESTEP,StepGeom,StepGeom_Axis2Placement2d,Ready,Axis2Placement2d
4666,7,TKDESTEP,StepGeom,StepGeom_Axis2Placement3d,Ready,Axis2Placement3d
4667,7,TKDESTEP,StepGeom,StepGeom_BSplineCurveWithKnots,Ready,BSplineCurveWithKnots
4668,7,TKDESTEP,StepGeom,StepGeom_BSplineSurfaceWithKnots,Ready,BSplineSurfaceWithKnots
4669,7,TKDESTEP,StepGeom,StepGeom_BezierCurve,Ready,BezierCurve2
4670,7,TKDESTEP,StepGeom,StepGeom_BezierSurface,Ready,BezierSurface2
4671,7,TKDESTEP,StepGeom,StepGeom_CartesianTransformationOperator2d,Ready,CartesianTransformationOperator2d
4672,7,TKDESTEP,StepGeom,StepGeom_CartesianTransformationOperator3d,Ready,CartesianTransformationOperator3d
4673,7,TKDESTEP,StepGeom,StepGeom_CompositeCurveOnSurface,Ready,CompositeCurveOnSurface
4674,7,TKDESTEP,StepGeom,StepGeom_CurveReplica,Ready,CurveReplica
4675,7,TKDESTEP,StepGeom,StepGeom_PointReplica,Ready,PointReplica
4676,7,TKDESTEP,StepGeom,StepGeom_QuasiUniformCurve,Ready,QuasiUniformCurve
4677,7,TKDESTEP,StepGeom,StepGeom_QuasiUniformSurface,Ready,QuasiUniformSurface
4678,7,TKDESTEP,StepGeom,StepGeom_RationalBSplineCurve,Ready,RationalBSplineCurve
4679,7,TKDESTEP,StepGeom,StepGeom_RationalBSplineSurface,Ready,RationalBSplineSurface
4680,7,TKDESTEP,StepGeom,StepGeom_UniformCurve,Ready,UniformCurve
4681,7,TKDESTEP,StepGeom,StepGeom_UniformSurface,Ready,UniformSurface
4682,7,TKDESTEP,StepKinematics,StepKinematics_KinematicPair,Ready,KinematicPair
4683,7,TKDESTEP,StepKinematics,StepKinematics_KinematicPropertyMechanismRepresentation,Ready,KinematicPropertyMechanismRepresentation
4684,7,TKDESTEP,StepKinematics,StepKinematics_LinearFlexibleLinkRepresentation,Ready,LinearFlexibleLinkRepresentation
4685,7,TKDESTEP,StepKinematics,StepKinematics_OrientedJoint,Ready,OrientedJoint
4686,7,TKDESTEP,StepKinematics,StepKinematics_PairRepresentationRelationship,Ready,PairRepresentationRelationship
4687,7,TKDESTEP,StepKinematics,StepKinematics_RigidLinkRepresentation,Ready,RigidLinkRepresentation
4688,7,TKDESTEP,StepRepr,StepRepr_Apex,Ready,Apex
4689,7,TKDESTEP,StepRepr,StepRepr_CentreOfSymmetry,Ready,CentreOfSymmetry
4690,7,TKDESTEP,StepRepr,StepRepr_CompGroupShAspAndCompShAspAndDatumFeatAndShAsp,Ready,CompGroupShAspAndCompShAspAndDatumFeatAndShAsp
4691,7,TKDESTEP,StepRepr,StepRepr_CompositeGroupShapeAspect,Ready,CompositeGroupShapeAspect
4692,7,TKDESTEP,StepRepr,StepRepr_ConfigurationDesign,Ready,ConfigurationDesign
4693,7,TKDESTEP,StepRepr,StepRepr_ContinuosShapeAspect,Ready,ContinuosShapeAspect
4694,7,TKDESTEP,StepRepr,StepRepr_Extension,Ready,Extension
4695,7,TKDESTEP,StepRepr,StepRepr_FeatureForDatumTargetRelationship,Ready,FeatureForDatumTargetRelationship
4696,7,TKDESTEP,StepRepr,StepRepr_GeometricAlignment,Ready,GeometricAlignment
4697,7,TKDESTEP,StepRepr,StepRepr_ParallelOffset,Ready,ParallelOffset
4698,7,TKDESTEP,StepRepr,StepRepr_PerpendicularTo,Ready,PerpendicularTo
4699,7,TKDESTEP,StepRepr,StepRepr_ReprItemAndLengthMeasureWithUnit,Ready,ReprItemAndLengthMeasureWithUnit
4700,7,TKDESTEP,StepRepr,StepRepr_ReprItemAndMeasureWithUnitAndQRI,Ready,ReprItemAndMeasureWithUnitAndQRI
4701,7,TKDESTEP,StepRepr,StepRepr_ReprItemAndPlaneAngleMeasureWithUnit,Ready,ReprItemAndPlaneAngleMeasureWithUnit
4702,7,TKDESTEP,StepRepr,StepRepr_ShapeAspectDerivingRelationship,Ready,ShapeAspectDerivingRelationship
4703,7,TKDESTEP,StepRepr,StepRepr_ShapeAspectTransition,Ready,ShapeAspectTransition
4704,7,TKDESTEP,StepRepr,StepRepr_ShapeRepresentationRelationshipWithTransformation,Ready,ShapeRepresentationRelationshipWithTransformation
4705,7,TKDESTEP,StepRepr,StepRepr_SpecifiedHigherUsageOccurrence,Ready,SpecifiedHigherUsageOccurrence
4706,7,TKDESTEP,StepRepr,StepRepr_Tangent,Ready,Tangent1
4707,7,TKDESTEP,StepShape,StepShape_AngularSize,Ready,AngularSize
4708,7,TKDESTEP,StepShape,StepShape_BoxedHalfSpace,Ready,BoxedHalfSpace
4709,7,TKDESTEP,StepShape,StepShape_DimensionalLocation,Ready,DimensionalLocation
4710,7,TKDESTEP,StepShape,StepShape_DimensionalSizeWithPath,Ready,DimensionalSizeWithPath
4711,7,TKDESTEP,StepShape,StepShape_ExtrudedFaceSolid,Ready,ExtrudedFaceSolid
4712,7,TKDESTEP,StepShape,StepShape_FacetedBrepAndBrepWithVoids,Ready,FacetedBrepAndBrepWithVoids
4713,7,TKDESTEP,StepShape,StepShape_SeamEdge,Ready,SeamEdge
4714,7,TKDESTEP,StepShape,StepShape_SweptAreaSolid,Ready,SweptAreaSolid
4715,7,TKDESTEP,StepVisual,StepVisual_CameraImage2dWithScale,Ready,CameraImage2dWithScale
4716,7,TKDESTEP,StepVisual,StepVisual_CameraImage3dWithScale,Ready,CameraImage3dWithScale
4717,7,TKDESTEP,StepVisual,StepVisual_ComplexTriangulatedFace,Ready,ComplexTriangulatedFace
4718,7,TKDESTEP,StepVisual,StepVisual_ComplexTriangulatedSurfaceSet,Ready,ComplexTriangulatedSurfaceSet
4719,7,TKDESTEP,StepVisual,StepVisual_CubicBezierTessellatedEdge,Ready,CubicBezierTessellatedEdge
4720,7,TKDESTEP,StepVisual,StepVisual_CubicBezierTriangulatedFace,Ready,CubicBezierTriangulatedFace
4721,7,TKDESTEP,StepVisual,StepVisual_TessellatedConnectingEdge,Ready,TessellatedConnectingEdge
4722,7,TKDESTEP,StepVisual,StepVisual_TriangulatedFace,Ready,TriangulatedFace
4723,7,TKDESTEP,StepVisual,StepVisual_TriangulatedSurfaceSet,Ready,TriangulatedSurfaceSet
4724,7,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeBrepWithVoids,Ready,MakeBrepWithVoids
4725,7,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeFacetedBrep,Ready,MakeFacetedBrep
4726,7,TKG2d,Geom2d,Geom2d_OffsetCurve,Ready,OffsetCurve4
4727,7,TKG3d,Geom,Geom_OffsetCurve,Ready,OffsetCurve5
4728,7,TKG3d,Geom,Geom_OffsetSurface,Ready,OffsetSurface3
4729,7,TKGeomAlgo,GeomInt,GeomInt_IntSS,Ready,IntSS
4730,7,TKGeomBase,Extrema,Extrema_ExtPExtS,Ready,ExtPExtS
4731,7,TKGeomBase,Extrema,Extrema_ExtPRevS,Ready,ExtPRevS
4732,7,TKMesh,BRepMesh,BRepMesh_CustomBaseMeshAlgo,Ready,CustomBaseMeshAlgo
4733,7,TKMesh,BRepMesh,BRepMesh_DelaunayBaseMeshAlgo,Ready,DelaunayBaseMeshAlgo
4734,7,TKMeshVS,MeshVS,MeshVS_PrsBuilder,Ready,PrsBuilder
4735,7,TKOpenGles,OpenGl,OpenGl_Aspects,Ready,Aspects1
4736,7,TKOpenGles,OpenGl,OpenGl_GlCore21,Ready,GlCore21
4737,7,TKOpenGles,OpenGl,OpenGl_LightSourceState,Ready,LightSourceState
4738,7,TKRWMesh,RWMesh,RWMesh_MaterialMap,Ready,MaterialMap
4739,7,TKRWMesh,RWMesh,RWMesh_NodeAttributes,Ready,NodeAttributes
4740,7,TKService,Graphic3d,Graphic3d_AspectFillArea3d,Ready,AspectFillArea3d
4741,7,TKService,Graphic3d,Graphic3d_AspectLine3d,Ready,AspectLine3d
4742,7,TKService,Graphic3d,Graphic3d_AspectMarker3d,Ready,AspectMarker3d
4743,7,TKService,Graphic3d,Graphic3d_AspectText3d,Ready,AspectText3d
4744,7,TKService,Graphic3d,Graphic3d_CubeMap,Ready,CubeMap
4745,7,TKService,Graphic3d,Graphic3d_Texture1D,Ready,Texture1D
4746,7,TKService,Graphic3d,Graphic3d_Texture2D,Ready,Texture2D
4747,7,TKService,Graphic3d,Graphic3d_Texture3D,Ready,Texture3D
4748,7,TKTopAlgo,BRepApprox,BRepApprox_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox,Ready,BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox
4749,7,TKTopAlgo,BRepApprox,BRepApprox_ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox,Ready,ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox
4750,7,TKTopAlgo,BRepApprox,BRepApprox_ParFunctionOfMyGradientbisOfTheComputeLineOfApprox,Ready,ParFunctionOfMyGradientbisOfTheComputeLineOfApprox
4751,7,TKV3d,AIS,Cube,Ready,Cube2
4752,7,TKV3d,AIS,Quadric,Ready,Quadric3
4753,7,TKXSBase,IFSelect,IFSelect_EditForm,Ready,EditForm
4754,7,TKXSBase,IFSelect,IFSelect_ListEditor,Ready,ListEditor
4755,7,TKXSBase,IFSelect,IFSelect_PacketList,Ready,PacketList
4756,7,TKXSBase,IFSelect,IFSelect_SelectIncorrectEntities,Ready,SelectIncorrectEntities
4757,7,TKXSBase,IFSelect,IFSelect_SelectType,Ready,SelectType1
4758,7,TKXSBase,Interface,Interface_CheckIterator,Ready,CheckIterator
4759,7,TKXSBase,Interface,Interface_CopyMap,Ready,CopyMap
4760,7,TKXSBase,Interface,Interface_FileReaderTool,Ready,FileReaderTool
4761,7,TKXSBase,Interface,Interface_Graph,Ready,Graph1
4762,7,TKXSBase,Interface,Interface_ShareFlags,Ready,ShareFlags
4763,7,TKXSBase,Transfer,Transfer_FinderProcess,Ready,FinderProcess
4764,7,TKXSBase,Transfer,Transfer_ResultFromModel,Ready,ResultFromModel
4765,8,TKDEGLTF,RWGltf,RWGltf_GltfMaterialMap,Ready,GltfMaterialMap
4766,8,TKDEIGES,BRepToIGES,BRepToIGES_BREntity,Ready,BREntity
4767,8,TKDEIGES,Geom2dToIGES,Geom2dToIGES_Geom2dEntity,Ready,Geom2dEntity
4768,8,TKDEIGES,GeomToIGES,GeomToIGES_GeomEntity,Ready,GeomEntity
4769,8,TKDEIGES,IGESData,IGESData_BasicEditor,Ready,BasicEditor
4770,8,TKDEIGES,IGESData,IGESData_IGESDumper,Ready,IGESDumper
4771,8,TKDEIGES,IGESData,IGESData_IGESReaderTool,Ready,IGESReaderTool
4772,8,TKDEIGES,IGESData,IGESData_IGESWriter,Ready,IGESWriter
4773,8,TKDEIGES,IGESData,IGESData_ToolLocation,Ready,ToolLocation
4774,8,TKDEIGES,IGESSelect,IGESSelect_ViewSorter,Ready,ViewSorter
4775,8,TKDEOBJ,RWObj,RWObj_ObjMaterialMap,Ready,ObjMaterialMap
4776,8,TKDESTEP,GeomToStep,GeomToStep_MakeAxis1Placement,Ready,MakeAxis1Placement
4777,8,TKDESTEP,GeomToStep,GeomToStep_MakeAxis2Placement2d,Ready,MakeAxis2Placement2d
4778,8,TKDESTEP,GeomToStep,GeomToStep_MakeAxis2Placement3d,Ready,MakeAxis2Placement3d
4779,8,TKDESTEP,GeomToStep,GeomToStep_MakeBSplineCurveWithKnots,Ready,MakeBSplineCurveWithKnots
4780,8,TKDESTEP,GeomToStep,GeomToStep_MakeBSplineSurfaceWithKnots,Ready,MakeBSplineSurfaceWithKnots
4781,8,TKDESTEP,GeomToStep,GeomToStep_MakeCartesianTransformationOperator,Ready,MakeCartesianTransformationOperator
4782,8,TKDESTEP,STEPConstruct,STEPConstruct_Assembly,Ready,Assembly1
4783,8,TKDESTEP,STEPConstruct,STEPConstruct_ContextTool,Ready,ContextTool
4784,8,TKDESTEP,STEPSelections,STEPSelections_AssemblyExplorer,Ready,AssemblyExplorer
4785,8,TKDESTEP,StepData,StepData_StepReaderTool,Ready,StepReaderTool
4786,8,TKDESTEP,StepData,StepData_StepWriter,Ready,StepWriter
4787,8,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthDatRefAndGeoTolWthMaxTol,Ready,GeoTolAndGeoTolWthDatRefAndGeoTolWthMaxTol
4788,8,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthDatRefAndUneqDisGeoTol,Ready,GeoTolAndGeoTolWthDatRefAndUneqDisGeoTol
4789,8,TKDESTEP,StepDimTol,StepDimTol_GeoTolAndGeoTolWthMaxTol,Ready,GeoTolAndGeoTolWthMaxTol
4790,8,TKDESTEP,StepDimTol,StepDimTol_NonUniformZoneDefinition,Ready,NonUniformZoneDefinition
4791,8,TKDESTEP,StepDimTol,StepDimTol_ProjectedZoneDefinition,Ready,ProjectedZoneDefinition
4792,8,TKDESTEP,StepDimTol,StepDimTol_RunoutZoneDefinition,Ready,RunoutZoneDefinition
4793,8,TKDESTEP,StepFEA,StepFEA_CurveElementIntervalConstant,Ready,CurveElementIntervalConstant
4794,8,TKDESTEP,StepFEA,StepFEA_CurveElementIntervalLinearlyVarying,Ready,CurveElementIntervalLinearlyVarying
4795,8,TKDESTEP,StepFEA,StepFEA_FeaAxis2Placement3d,Ready,FeaAxis2Placement3d
4796,8,TKDESTEP,StepGeom,StepGeom_BSplineCurveWithKnotsAndRationalBSplineCurve,Ready,BSplineCurveWithKnotsAndRationalBSplineCurve
4797,8,TKDESTEP,StepGeom,StepGeom_BSplineSurfaceWithKnotsAndRationalBSplineSurface,Ready,BSplineSurfaceWithKnotsAndRationalBSplineSurface
4798,8,TKDESTEP,StepGeom,StepGeom_BezierCurveAndRationalBSplineCurve,Ready,BezierCurveAndRationalBSplineCurve
4799,8,TKDESTEP,StepGeom,StepGeom_BezierSurfaceAndRationalBSplineSurface,Ready,BezierSurfaceAndRationalBSplineSurface
4800,8,TKDESTEP,StepGeom,StepGeom_BoundaryCurve,Ready,BoundaryCurve
4801,8,TKDESTEP,StepGeom,StepGeom_ElementarySurface,Ready,ElementarySurface1
4802,8,TKDESTEP,StepGeom,StepGeom_QuasiUniformCurveAndRationalBSplineCurve,Ready,QuasiUniformCurveAndRationalBSplineCurve
4803,8,TKDESTEP,StepGeom,StepGeom_QuasiUniformSurfaceAndRationalBSplineSurface,Ready,QuasiUniformSurfaceAndRationalBSplineSurface
4804,8,TKDESTEP,StepGeom,StepGeom_SurfaceOfRevolution,Ready,SurfaceOfRevolution4
4805,8,TKDESTEP,StepGeom,StepGeom_SurfaceReplica,Ready,SurfaceReplica
4806,8,TKDESTEP,StepGeom,StepGeom_UniformCurveAndRationalBSplineCurve,Ready,UniformCurveAndRationalBSplineCurve
4807,8,TKDESTEP,StepGeom,StepGeom_UniformSurfaceAndRationalBSplineSurface,Ready,UniformSurfaceAndRationalBSplineSurface
4808,8,TKDESTEP,StepKinematics,StepKinematics_ActuatedKinematicPair,Ready,ActuatedKinematicPair
4809,8,TKDESTEP,StepKinematics,StepKinematics_HighOrderKinematicPair,Ready,HighOrderKinematicPair
4810,8,TKDESTEP,StepKinematics,StepKinematics_LowOrderKinematicPair,Ready,LowOrderKinematicPair
4811,8,TKDESTEP,StepKinematics,StepKinematics_LowOrderKinematicPairWithMotionCoupling,Ready,LowOrderKinematicPairWithMotionCoupling
4812,8,TKDESTEP,StepKinematics,StepKinematics_PairValue,Ready,PairValue
4813,8,TKDESTEP,StepRepr,StepRepr_AllAroundShapeAspect,Ready,AllAroundShapeAspect
4814,8,TKDESTEP,StepRepr,StepRepr_BetweenShapeAspect,Ready,BetweenShapeAspect
4815,8,TKDESTEP,StepRepr,StepRepr_ConfigurationEffectivity,Ready,ConfigurationEffectivity
4816,8,TKDESTEP,StepRepr,StepRepr_ReprItemAndLengthMeasureWithUnitAndQRI,Ready,ReprItemAndLengthMeasureWithUnitAndQRI
4817,8,TKDESTEP,StepRepr,StepRepr_ReprItemAndPlaneAngleMeasureWithUnitAndQRI,Ready,ReprItemAndPlaneAngleMeasureWithUnitAndQRI
4818,8,TKDESTEP,StepShape,StepShape_AngularLocation,Ready,AngularLocation
4819,8,TKDESTEP,StepShape,StepShape_Block,Ready,Block3
4820,8,TKDESTEP,StepShape,StepShape_DimensionalLocationWithPath,Ready,DimensionalLocationWithPath
4821,8,TKDESTEP,StepShape,StepShape_DirectedDimensionalLocation,Ready,DirectedDimensionalLocation
4822,8,TKDESTEP,StepShape,StepShape_ExtrudedAreaSolid,Ready,ExtrudedAreaSolid
4823,8,TKDESTEP,StepShape,StepShape_RevolvedAreaSolid,Ready,RevolvedAreaSolid
4824,8,TKDESTEP,StepShape,StepShape_RevolvedFaceSolid,Ready,RevolvedFaceSolid
4825,8,TKDESTEP,StepShape,StepShape_RightAngularWedge,Ready,RightAngularWedge1
4826,8,TKDESTEP,StepShape,StepShape_RightCircularCone,Ready,RightCircularCone
4827,8,TKDESTEP,StepShape,StepShape_RightCircularCylinder,Ready,RightCircularCylinder
4828,8,TKDESTEP,StepShape,StepShape_SolidReplica,Ready,SolidReplica
4829,8,TKDESTEP,StepShape,StepShape_Torus,Ready,Torus3
4830,8,TKDESTEP,StepVisual,StepVisual_CameraModelD3,Ready,CameraModelD3
4831,8,TKDESTEP,StepVisual,StepVisual_RepositionedTessellatedGeometricSet,Ready,RepositionedTessellatedGeometricSet
4832,8,TKDESTEP,StepVisual,StepVisual_RepositionedTessellatedItem,Ready,RepositionedTessellatedItem
4833,8,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeFacetedBrepAndBrepWithVoids,Ready,MakeFacetedBrepAndBrepWithVoids
4834,8,TKGeomAlgo,GeomAPI,GeomAPI_IntSS,Ready,SurfaceIntersector
4835,8,TKGeomBase,Extrema,Extrema_ExtPS,Ready,ExtPS
4836,8,TKMesh,BRepMesh,BRepMesh_DelabellaBaseMeshAlgo,Ready,DelabellaBaseMeshAlgo
4837,8,TKMeshVS,MeshVS,MeshVS_ElementalColorPrsBuilder,Ready,ElementalColorPrsBuilder
4838,8,TKMeshVS,MeshVS,MeshVS_MeshPrsBuilder,Ready,MeshPrsBuilder
4839,8,TKMeshVS,MeshVS,MeshVS_NodalColorPrsBuilder,Ready,NodalColorPrsBuilder
4840,8,TKMeshVS,MeshVS,MeshVS_TextPrsBuilder,Ready,TextPrsBuilder
4841,8,TKMeshVS,MeshVS,MeshVS_VectorPrsBuilder,Ready,VectorPrsBuilder
4842,8,TKOpenGles,OpenGl,Axis,Ready,Axis2
4843,8,TKOpenGles,OpenGl,OpenGl_FrameStatsPrs,Ready,FrameStatsPrs
4844,8,TKOpenGles,OpenGl,OpenGl_GlCore30,Ready,GlCore30
4845,8,TKService,Graphic3d,Graphic3d_ClipPlane,Ready,ClipPlane
4846,8,TKService,Graphic3d,Graphic3d_CubeMapPacked,Ready,CubeMapPacked
4847,8,TKService,Graphic3d,Graphic3d_CubeMapSeparate,Ready,CubeMapSeparate
4848,8,TKService,Graphic3d,Graphic3d_MediaTexture,Ready,MediaTexture
4849,8,TKService,Graphic3d,Graphic3d_PresentationAttributes,Ready,PresentationAttributes
4850,8,TKService,Graphic3d,Graphic3d_RenderingParams,Ready,RenderingParams
4851,8,TKService,Graphic3d,Graphic3d_Texture1Dmanual,Ready,Texture1Dmanual
4852,8,TKService,Graphic3d,Graphic3d_Texture1Dsegment,Ready,Texture1Dsegment
4853,8,TKService,Graphic3d,Graphic3d_Texture2Dplane,Ready,Texture2Dplane
4854,8,TKV3d,AIS,Disk,Ready,Disk2
4855,8,TKV3d,AIS,Sector,Ready,Sector1
4856,8,TKV3d,AIS,Sphere,Ready,Sphere7
4857,8,TKV3d,Prs3d,Prs3d_ArrowAspect,Ready,ArrowAspect
4858,8,TKV3d,Prs3d,Prs3d_LineAspect,Ready,LineAspect1
4859,8,TKV3d,Prs3d,Prs3d_PointAspect,Ready,PointAspect1
4860,8,TKV3d,Prs3d,Prs3d_ShadingAspect,Ready,ShadingAspect1
4861,8,TKV3d,Prs3d,Prs3d_TextAspect,Ready,TextAspect
4862,8,TKXCAF,XCAFPrs,XCAFPrs_Texture,Ready,Texture3
4863,8,TKXSBase,IFGraph,IFGraph_AllConnected,Ready,AllConnected
4864,8,TKXSBase,IFGraph,IFGraph_AllShared,Ready,AllShared
4865,8,TKXSBase,IFGraph,IFGraph_Articulations,Ready,Articulations
4866,8,TKXSBase,IFGraph,IFGraph_Compare,Ready,Compare
4867,8,TKXSBase,IFGraph,IFGraph_Cumulate,Ready,Cumulate
4868,8,TKXSBase,IFGraph,IFGraph_ExternalSources,Ready,ExternalSources
4869,8,TKXSBase,IFGraph,IFGraph_SubPartsIterator,Ready,SubPartsIterator
4870,8,TKXSBase,IFSelect,IFSelect_ContextModif,Ready,ContextModif
4871,8,TKXSBase,IFSelect,IFSelect_ModifEditForm,Ready,ModifEditForm
4872,8,TKXSBase,Interface,Interface_CopyTool,Ready,CopyTool1
4873,8,TKXSBase,Interface,Interface_HGraph,Ready,HGraph
4874,8,TKXSBase,XSControl,XSControl_TransferWriter,Ready,TransferWriter
4875,9,TKDEIGES,BRepToIGES,BRepToIGES_BRShell,Ready,BRShell
4876,9,TKDEIGES,BRepToIGES,BRepToIGES_BRSolid,Ready,BRSolid
4877,9,TKDEIGES,BRepToIGES,BRepToIGES_BRWire,Ready,BRWire
4878,9,TKDEIGES,BRepToIGESBRep,BRepToIGESBRep_Entity,Ready,Entity1
4879,9,TKDEIGES,Geom2dToIGES,Geom2dToIGES_Geom2dCurve,Ready,Geom2dCurve
4880,9,TKDEIGES,Geom2dToIGES,Geom2dToIGES_Geom2dPoint,Ready,Geom2dPoint
4881,9,TKDEIGES,Geom2dToIGES,Geom2dToIGES_Geom2dVector,Ready,Geom2dVector
4882,9,TKDEIGES,GeomToIGES,GeomToIGES_GeomCurve,Ready,GeomCurve
4883,9,TKDEIGES,GeomToIGES,GeomToIGES_GeomPoint,Ready,GeomPoint
4884,9,TKDEIGES,GeomToIGES,GeomToIGES_GeomSurface,Ready,GeomSurface1
4885,9,TKDEIGES,GeomToIGES,GeomToIGES_GeomVector,Ready,GeomVector
4886,9,TKDEIGES,IGESControl,IGESControl_Writer,Ready,IgesFileWriter
